timeOnIce,goals,assists,plusMinus,powerPlayGoals,shots,hits,penaltyMinutes,points
1228.2,0.0,0.2,-0.4,0.0,0.8,1.4,1.0,1.0
1198.8,0.0,0.4,0.0,0.0,0.8,1.2,1.0,1.0
1158.6,0.2,0.2,0.2,0.0,1.2,1.0,1.0,3.0
1153.6,0.4,0.6,1.0,0.0,1.8,0.8,1.0,1.0
1179.6,0.4,0.8,1.2,0.0,1.8,0.8,0.0,4.0
1149.6,0.4,1.6,1.6,0.0,1.8,0.2,0.0,0.0
1169.6,0.4,1.4,0.8,0.0,2.4,0.2,0.0,0.0
1159.0,0.2,1.4,0.8,0.0,2.2,0.4,0.0,1.0
1148.8,0.0,1.2,0.2,0.0,1.8,0.4,0.0,1.0
1198.2,0.2,1.0,-0.4,0.2,2.0,0.4,0.0,0.0
1171.8,0.2,0.2,-1.2,0.2,2.2,0.8,0.0,1.0
1195.4,0.4,0.2,-0.8,0.4,2.0,1.2,0.0,2.0
1195.6,0.8,0.2,-0.2,0.4,2.8,1.2,0.0,2.0
1248.6,1.2,0.0,-0.2,0.6,3.2,1.2,0.0,0.0
1180.0,1.0,0.0,0.2,0.4,3.4,1.2,0.0,1.0
1197.4,1.2,0.0,0.8,0.6,3.4,0.8,0.0,2.0
1181.8,1.2,0.2,0.6,0.6,3.4,0.6,0.8,3.0
1199.4,1.4,0.2,0.4,0.8,3.2,0.4,0.8,2.0
1201.0,1.2,0.4,0.6,0.8,3.2,0.2,1.2,1.0
1284.2,1.4,0.4,0.0,1.0,3.4,0.6,1.2,1.0
1277.4,1.4,0.4,-0.6,0.8,3.2,0.6,1.6,1.0
1278.4,1.4,0.2,-0.2,0.6,3.4,0.4,0.8,1.0
1283.6,0.8,0.4,-0.4,0.4,3.4,0.4,0.8,1.0
1245.8,0.8,0.2,-0.8,0.4,3.6,0.4,0.4,2.0
1139.8,0.8,0.4,0.0,0.4,3.0,0.0,0.4,1.0
1193.4,0.8,0.4,0.2,0.6,3.2,0.2,0.0,0.0
1201.6,0.6,0.4,0.0,0.6,2.4,0.2,0.0,1.0
1213.0,0.8,0.2,-0.2,0.8,2.0,0.2,0.0,1.0
1184.0,0.8,0.2,0.2,0.8,2.0,0.2,0.0,0.0
1266.2,0.6,0.0,0.0,0.6,2.2,0.4,0.0,1.0
1219.6,0.4,0.2,0.6,0.4,1.6,0.8,0.0,1.0
1145.6,0.4,0.4,0.8,0.4,2.0,0.8,0.0,1.0
1127.6,0.2,0.6,1.0,0.2,2.0,1.0,0.0,0.0
1162.4,0.0,0.6,0.8,0.0,2.6,1.6,0.0,0.0
1198.0,0.0,0.6,0.8,0.0,2.6,1.6,0.0,1.0
1196.8,0.0,0.6,0.2,0.0,3.0,1.0,0.0,3.0
1285.4,0.4,0.6,0.2,0.2,3.6,1.2,0.0,1.0
1259.0,0.6,0.4,0.0,0.4,3.8,1.2,0.0,1.0
1265.2,0.8,0.4,0.2,0.4,3.2,0.8,0.4,0.0
1189.4,0.8,0.4,0.2,0.4,3.2,1.0,0.4,1.0
1154.6,0.8,0.4,0.8,0.4,3.0,1.0,0.4,1.0
1119.4,0.6,0.2,0.4,0.4,2.4,1.6,0.4,0.0
1150.2,0.4,0.2,0.2,0.2,2.2,2.0,0.4,2.0
1196.2,0.6,0.2,-0.2,0.4,2.6,2.0,0.4,0.0
1201.0,0.6,0.2,-0.4,0.4,2.6,1.6,0.4,1.0
1273.4,0.6,0.2,-0.8,0.4,2.8,1.6,0.4,3.0
1271.2,0.8,0.4,0.0,0.2,3.2,0.8,0.8,1.0
1274.4,1.0,0.4,0.2,0.2,3.2,0.8,0.8,1.0
1216.8,0.6,0.6,0.6,0.0,3.0,1.0,1.2,1.0
1256.8,0.6,0.8,1.2,0.0,3.4,1.8,1.2,0.0
1224.8,0.6,0.6,0.8,0.0,3.8,2.0,1.2,2.0
1170.2,0.4,0.6,0.4,0.0,3.2,2.2,0.8,1.0
1182.8,0.2,0.8,0.4,0.0,3.4,2.0,0.8,0.0
1219.8,0.2,0.6,0.2,0.0,3.2,2.2,0.0,1.0
1183.0,0.4,0.4,0.2,0.0,3.4,1.4,0.0,1.0
1207.2,0.6,0.4,0.6,0.0,3.4,1.4,0.0,2.0
1327.0,0.8,1.0,0.0,0.6,3.6,0.8,1.6,2.0
1347.4,0.6,1.4,0.0,0.4,3.6,0.6,0.8,2.0
1341.2,0.4,1.6,0.6,0.4,2.8,0.6,0.8,0.0
1400.8,0.0,1.2,0.0,0.0,2.4,0.4,0.8,0.0
1406.6,0.0,1.2,0.0,0.0,2.2,0.6,0.8,1.0
1310.6,0.2,0.8,-0.2,0.0,2.8,0.6,2.4,1.0
1322.2,0.2,0.6,-0.4,0.0,3.4,0.8,2.4,4.0
1251.0,0.4,0.8,-0.6,0.0,3.2,0.6,2.4,2.0
1215.0,0.4,1.2,0.2,0.0,3.6,0.8,2.4,0.0
1253.8,0.4,1.2,0.2,0.0,3.6,0.8,2.4,1.0
1369.0,0.2,1.4,0.0,0.0,3.4,0.8,0.4,1.0
1323.4,0.2,1.4,-0.6,0.0,2.8,0.6,0.4,3.0
1299.8,0.4,1.0,-0.8,0.4,3.0,0.6,0.0,2.0
1233.0,0.6,0.8,-1.2,0.6,2.2,0.8,0.4,0.0
1248.8,0.6,0.8,-0.6,0.6,2.6,0.8,0.4,1.0
1209.6,0.8,0.6,-0.2,0.8,2.4,0.8,0.4,0.0
1188.6,0.8,0.4,0.4,0.8,2.2,0.8,0.4,2.0
1235.4,0.6,0.4,0.0,0.6,2.0,0.8,0.4,1.0
1267.8,0.4,0.4,-0.2,0.4,2.2,0.4,0.0,1.0
1193.6,0.6,0.4,-0.2,0.4,2.0,0.2,0.4,0.0
1193.0,0.4,0.4,-0.6,0.2,2.8,0.0,0.8,0.0
1186.8,0.4,0.4,-0.8,0.2,2.6,0.0,0.8,1.0
1205.0,0.4,0.2,-0.6,0.0,2.8,0.0,1.2,1.0
1210.0,0.6,0.0,-0.6,0.0,2.8,0.0,1.2,0.0
1251.8,0.4,0.0,-0.6,0.0,2.8,0.0,0.8,1.0
1216.2,0.6,0.0,0.0,0.0,2.0,0.2,0.8,1.0
1291.0,0.8,0.0,0.4,0.0,3.2,0.6,1.6,3.0
1222.2,0.8,0.4,1.2,0.0,3.4,0.6,3.6,2.0
1223.4,0.8,0.6,1.4,0.0,3.4,0.6,3.6,0.0
1216.4,0.8,0.6,1.2,0.0,3.4,0.6,3.6,0.0
1217.4,0.6,0.6,1.0,0.0,3.4,0.4,3.2,2.0
1219.0,0.6,0.8,1.2,0.0,3.2,0.0,2.4,1.0
1272.8,0.6,0.4,1.0,0.0,3.0,0.0,0.0,4.0
1269.2,0.6,0.8,1.0,0.2,3.4,0.0,0.0,0.0
1237.4,0.6,0.8,1.0,0.2,3.0,0.4,0.0,3.0
1246.0,0.8,1.2,1.4,0.4,2.6,0.4,0.4,1.0
1205.2,0.6,1.2,1.0,0.4,1.8,0.6,0.4,2.0
1192.6,0.6,1.4,0.8,0.6,2.0,0.8,0.4,0.0
1227.0,0.4,0.8,0.2,0.4,1.8,1.0,0.8,2.0
1210.6,0.6,1.0,0.6,0.4,2.2,0.6,1.2,1.0
1172.2,0.6,0.6,0.2,0.4,2.4,0.8,1.2,2.0
1179.2,0.6,0.8,0.8,0.4,2.2,1.2,1.6,3.0
1166.2,0.6,1.0,0.6,0.4,1.6,1.0,1.6,0.0
1158.8,0.6,1.0,1.0,0.4,1.4,0.8,1.2,2.0
1228.0,0.6,1.0,0.2,0.6,1.4,1.0,0.8,1.0
1262.2,0.4,1.2,0.0,0.4,1.4,1.2,0.8,2.0
1250.2,0.6,1.0,-0.2,0.6,2.4,0.8,0.4,0.0
1282.4,0.4,0.6,-0.4,0.4,2.8,1.4,0.8,2.0
1267.8,0.6,0.8,0.0,0.4,3.0,1.4,1.2,3.0
1203.2,0.4,1.2,1.0,0.2,3.2,1.2,1.2,2.0
1228.4,0.8,1.0,1.6,0.2,4.0,1.2,0.8,1.0
1235.0,0.6,1.0,1.4,0.0,3.2,1.2,0.8,1.0
1239.0,0.6,1.2,1.6,0.0,2.8,0.6,0.4,0.0
1224.0,0.4,1.0,1.2,0.0,2.8,0.6,0.0,4.0
1237.2,0.6,1.0,1.0,0.2,3.6,0.6,0.0,0.0
1265.2,0.2,1.0,0.0,0.2,3.2,1.0,0.0,1.0
1263.8,0.4,0.8,0.0,0.4,3.8,1.0,0.4,3.0
1226.4,0.6,1.0,0.4,0.6,4.2,1.0,0.4,1.0
1243.0,0.8,1.0,0.2,0.6,4.6,1.4,0.8,1.0
1269.0,0.8,0.4,-0.4,0.6,3.4,1.4,0.8,1.0
1251.0,1.0,0.4,0.2,0.6,3.2,0.6,0.8,3.0
1243.4,0.8,1.0,0.6,0.4,2.8,0.8,0.8,2.0
1232.2,0.6,1.0,0.6,0.2,2.4,0.8,0.8,0.0
1203.4,0.4,1.0,0.4,0.2,1.8,0.6,0.4,2.0
1189.6,0.2,1.4,0.8,0.0,2.0,0.6,0.4,1.0
1192.4,0.2,1.4,1.0,0.2,1.8,0.6,0.8,2.0
1184.0,0.4,1.0,0.8,0.4,1.6,0.8,0.4,0.0
1218.4,0.4,0.6,0.2,0.4,1.8,1.4,0.4,0.0
1256.8,0.4,0.6,0.4,0.4,2.0,1.6,0.4,0.0
885.4,0.0,0.0,-0.8,0.0,1.4,1.8,1.2,1.0
1000.0,0.2,0.0,-0.4,0.0,1.6,2.4,2.0,0.0
1056.0,0.2,0.0,-0.6,0.0,2.4,3.4,1.2,0.0
1062.0,0.2,0.0,-0.4,0.0,2.8,3.4,0.8,0.0
1078.4,0.2,0.0,-0.2,0.0,3.2,3.4,1.8,1.0
1043.4,0.4,0.0,-0.2,0.0,2.8,3.8,1.8,0.0
1066.4,0.2,0.0,0.0,0.0,2.6,3.2,1.0,1.0
979.4,0.2,0.2,0.4,0.0,2.0,2.2,1.4,0.0
985.0,0.2,0.2,0.4,0.0,1.8,2.6,1.4,1.0
1005.6,0.2,0.4,0.4,0.0,1.4,2.2,0.8,0.0
1024.6,0.0,0.4,0.4,0.0,1.2,1.8,0.8,0.0
1004.4,0.0,0.4,-0.2,0.0,1.2,1.6,0.8,3.0
1020.6,0.2,0.6,0.2,0.2,1.6,1.6,0.4,0.0
1060.0,0.2,0.6,0.2,0.2,2.4,1.0,0.8,0.0
1051.8,0.2,0.4,0.0,0.2,2.6,1.0,0.4,1.0
1041.4,0.4,0.4,0.2,0.2,3.0,1.8,2.8,0.0
1021.2,0.4,0.4,0.2,0.2,3.2,2.6,3.2,0.0
1045.2,0.2,0.0,-0.6,0.0,2.8,3.0,3.2,2.0
987.4,0.4,0.2,-0.2,0.0,2.2,3.0,2.8,0.0
958.2,0.4,0.2,0.2,0.0,2.2,3.0,2.8,1.0
985.2,0.4,0.2,0.2,0.2,2.4,2.2,0.8,1.0
924.8,0.4,0.4,0.4,0.2,2.2,1.2,0.4,1.0
937.4,0.6,0.4,0.8,0.2,2.6,1.0,0.4,0.0
981.2,0.4,0.2,0.2,0.2,2.4,1.4,0.4,2.0
998.4,0.8,0.2,-0.4,0.4,2.6,1.6,1.2,1.0
1016.8,0.6,0.4,-0.4,0.2,2.4,1.2,0.8,0.0
1147.8,0.6,0.2,-0.2,0.2,2.8,1.8,0.8,3.0
1133.8,0.4,0.8,0.2,0.2,2.4,2.8,0.8,1.0
1081.4,0.6,0.8,1.0,0.2,3.2,2.6,1.2,1.0
1089.8,0.2,1.0,1.4,0.0,3.2,2.8,1.6,0.0
1050.2,0.2,0.8,1.2,0.0,2.6,3.4,1.6,0.0
986.4,0.2,0.8,1.2,0.0,2.2,3.0,1.6,0.0
954.0,0.2,0.2,0.6,0.0,2.2,2.2,1.6,0.0
968.6,0.0,0.2,0.2,0.0,1.4,2.2,1.2,0.0
936.4,0.0,0.0,0.2,0.0,0.8,2.0,0.4,4.0
887.8,0.4,0.4,1.0,0.2,1.4,1.6,2.4,0.0
879.2,0.4,0.4,0.6,0.2,1.6,2.0,2.4,0.0
955.2,0.4,0.4,0.6,0.2,2.8,2.2,2.4,1.0
1010.2,0.4,0.6,0.8,0.2,3.6,2.4,2.4,1.0
1037.6,0.6,0.6,1.0,0.2,4.0,3.4,2.0,0.0
1114.6,0.2,0.2,0.0,0.0,4.8,3.6,0.0,0.0
1141.6,0.2,0.2,0.2,0.0,5.2,4.0,1.2,1.0
1107.0,0.2,0.4,0.4,0.0,3.8,3.4,1.2,0.0
1077.6,0.2,0.2,-0.2,0.0,3.2,3.2,1.2,1.0
1050.6,0.2,0.2,-0.2,0.0,3.0,2.6,1.2,1.0
1002.8,0.4,0.2,0.0,0.0,2.4,3.2,1.2,1.0
971.6,0.4,0.4,0.0,0.0,2.4,2.8,0.8,0.0
952.4,0.4,0.2,-0.4,0.0,3.0,3.2,0.8,0.0
973.6,0.4,0.2,0.4,0.0,3.0,3.8,0.8,1.0
993.8,0.2,0.4,0.2,0.0,2.8,3.2,0.8,0.0
1016.2,0.0,0.4,0.0,0.0,2.0,3.0,2.2,0.0
1005.8,0.0,0.2,-0.6,0.0,1.2,2.8,1.4,0.0
987.0,0.0,0.2,-0.4,0.0,1.2,2.8,1.8,1.0
916.6,0.2,0.2,-0.6,0.0,1.2,2.4,2.2,2.0
871.6,0.4,0.2,-0.2,0.0,1.2,2.6,2.2,0.0
865.0,0.4,0.2,0.2,0.0,1.4,3.2,0.8,1.0
904.4,0.4,0.4,1.0,0.0,2.2,3.2,0.8,0.0
906.6,0.4,0.4,1.2,0.0,2.8,2.8,0.4,0.0
962.0,0.2,0.4,1.0,0.0,3.0,2.6,0.0,2.0
699.4,0.0,0.2,-0.2,0.0,0.4,0.8,0.0,1.0
766.6,0.0,0.4,0.0,0.0,0.8,0.4,0.0,2.0
889.2,0.2,0.4,0.8,0.0,1.0,0.4,0.0,0.0
967.8,0.2,0.4,1.0,0.0,1.4,0.8,0.4,0.0
1127.0,0.2,0.4,1.0,0.0,1.4,1.0,0.4,0.0
1182.6,0.2,0.4,1.0,0.0,1.4,1.0,0.4,0.0
1219.2,0.2,0.2,0.6,0.0,1.0,1.0,0.8,0.0
1062.2,0.0,0.0,-0.4,0.0,0.8,1.2,0.8,0.0
1088.4,0.0,0.0,-0.2,0.0,0.8,0.8,0.4,0.0
1065.4,0.0,0.0,-0.2,0.0,0.8,1.2,0.8,0.0
1058.2,0.0,0.0,-0.2,0.0,0.6,1.4,1.2,0.0
1023.0,0.0,0.0,-0.2,0.0,1.2,2.8,2.8,0.0
970.6,0.0,0.0,-0.2,0.0,1.6,2.4,2.8,0.0
911.4,0.0,0.0,-0.2,0.0,1.2,2.6,2.8,0.0
918.8,0.0,0.0,0.0,0.0,1.2,2.4,2.4,0.0
949.8,0.0,0.0,0.4,0.0,1.2,2.4,2.0,0.0
927.2,0.0,0.0,0.4,0.0,1.0,1.4,0.0,0.0
1063.6,0.0,0.0,0.4,0.0,0.8,1.6,0.0,1.0
1086.6,0.0,0.2,0.4,0.0,1.4,1.4,0.0,0.0
1237.0,0.8,1.0,-0.4,0.2,4.0,1.0,0.4,1.0
1177.0,0.8,0.8,0.0,0.0,3.8,1.0,0.4,1.0
1221.6,0.6,0.6,-0.2,0.2,4.0,0.8,0.4,1.0
1186.0,0.6,0.6,0.0,0.2,4.6,0.8,0.4,1.0
1182.6,0.6,0.6,0.2,0.2,5.8,0.4,0.8,1.0
1148.0,0.4,0.6,-0.4,0.2,5.6,0.4,0.4,1.0
1167.0,0.2,0.8,-1.0,0.2,5.4,0.4,0.4,2.0
1113.4,0.2,1.0,-0.8,0.2,5.0,0.4,0.4,3.0
1135.8,0.6,1.0,-0.2,0.4,5.4,0.2,0.4,3.0
1155.2,0.8,1.2,0.2,0.6,4.8,0.4,0.0,2.0
1200.4,1.0,1.2,0.6,0.6,4.4,0.4,0.0,0.0
1235.6,1.0,1.0,0.8,0.6,4.4,0.2,0.0,0.0
1353.6,0.8,0.8,1.0,0.4,4.2,0.2,0.0,0.0
1400.8,0.4,0.6,0.4,0.2,3.6,0.8,0.0,1.0
1433.6,0.2,0.4,0.2,0.0,3.6,0.6,0.0,1.0
1434.6,0.0,0.4,-0.2,0.0,4.4,1.0,0.0,1.0
1403.0,0.2,0.4,-0.2,0.0,4.6,1.2,0.0,2.0
1347.4,0.2,0.8,-0.2,0.0,4.4,1.2,0.0,2.0
1285.4,0.2,1.2,0.0,0.0,4.0,0.6,0.0,2.0
1239.6,0.2,1.4,0.2,0.0,3.6,0.6,0.0,2.0
1240.4,0.4,1.4,0.6,0.0,4.2,0.2,0.4,2.0
1218.4,0.4,1.6,0.8,0.0,4.2,0.0,0.4,1.0
1178.6,0.4,1.4,0.8,0.0,4.0,0.0,0.4,1.0
1151.8,0.4,1.2,0.8,0.0,4.8,0.0,0.4,3.0
1137.4,0.6,1.2,0.6,0.0,4.8,0.0,0.4,1.0
1094.6,0.4,1.2,0.2,0.0,3.6,0.0,0.0,2.0
1114.8,0.4,1.2,-0.6,0.2,3.2,0.0,0.4,0.0
1143.6,0.4,1.0,-1.0,0.2,3.6,0.0,0.4,2.0
1187.4,0.8,0.8,-0.6,0.2,3.6,0.2,0.4,1.0
1255.2,0.6,0.6,-0.8,0.2,4.8,0.2,0.4,3.0
1202.0,1.0,0.6,0.0,0.2,5.0,0.4,0.4,3.0
1149.4,0.8,1.0,0.8,0.0,4.8,0.4,0.0,0.0
1122.8,0.8,1.0,0.8,0.0,5.0,0.6,0.0,0.0
1147.4,0.4,1.0,0.4,0.0,4.6,0.4,0.0,0.0
1106.6,0.4,0.8,0.4,0.0,4.0,0.4,0.0,0.0
1146.6,0.0,0.6,-0.2,0.0,4.2,0.2,0.0,2.0
1194.6,0.0,0.4,-0.6,0.0,4.4,0.2,0.4,2.0
1244.8,0.4,0.4,-0.4,0.0,4.0,0.0,0.4,0.0
1196.2,0.4,0.4,-0.4,0.0,3.6,0.0,0.4,0.0
1219.6,0.4,0.4,-0.2,0.0,3.2,0.2,0.8,1.0
1295.0,0.4,0.6,-0.4,0.0,3.2,0.4,0.8,3.0
1291.6,0.8,0.4,-0.2,0.2,3.6,0.4,0.4,0.0
1240.2,0.4,0.4,-0.8,0.2,3.6,0.4,0.8,1.0
1248.4,0.6,0.4,-0.6,0.2,3.8,0.4,0.8,2.0
1238.6,0.8,0.6,-0.6,0.2,3.6,0.6,0.4,3.0
1140.2,1.0,0.8,0.0,0.4,3.2,0.4,0.8,1.0
1138.2,0.8,0.6,0.0,0.2,2.8,0.4,0.8,2.0
1155.8,1.2,0.6,0.8,0.4,3.6,0.4,1.2,1.0
1116.6,1.0,0.8,0.6,0.4,3.4,0.4,1.2,3.0
1091.0,0.8,1.2,0.4,0.4,4.0,0.0,1.2,1.0
1114.2,0.6,1.0,-0.6,0.2,3.8,0.0,0.8,3.0
1129.0,0.6,1.4,-0.2,0.2,4.0,0.0,0.8,1.0
1092.6,0.4,1.4,-0.4,0.0,3.4,0.0,0.0,1.0
1133.4,0.6,1.2,-0.2,0.0,3.6,0.2,0.0,0.0
1107.6,0.6,0.6,-0.6,0.0,3.0,0.4,0.0,0.0
1114.4,0.6,0.4,0.0,0.0,3.0,0.4,0.0,2.0
1106.0,0.6,0.2,0.0,0.0,3.2,0.4,0.0,1.0
1159.4,0.6,0.2,0.0,0.0,3.0,0.4,0.0,1.0
1204.0,0.6,0.2,0.0,0.2,3.2,0.2,0.4,3.0
1236.2,0.8,0.6,0.8,0.2,3.4,0.0,0.4,2.0
1238.4,1.0,0.8,1.4,0.4,3.4,0.2,0.4,0.0
1271.8,0.8,0.6,1.0,0.4,3.4,0.2,0.4,1.0
1266.4,0.8,0.6,0.8,0.4,3.8,0.4,0.4,0.0
1216.2,0.6,0.6,0.8,0.2,4.0,0.4,0.0,1.0
1193.8,0.4,0.4,0.6,0.2,3.6,0.6,0.0,0.0
1213.8,0.2,0.2,0.0,0.0,4.0,0.4,0.0,1.0
1197.8,0.2,0.4,0.0,0.0,3.6,0.4,0.0,0.0
1147.0,0.0,0.4,0.4,0.0,3.0,0.4,0.4,0.0
1150.0,0.0,0.4,0.4,0.0,2.4,0.4,0.4,0.0
1201.2,0.0,0.2,0.2,0.0,3.2,0.4,0.4,1.0
1207.8,0.0,0.4,0.2,0.0,3.2,0.4,0.4,0.0
1168.0,0.0,0.2,-0.4,0.0,3.0,0.8,0.4,1.0
932.0,0.0,0.4,-0.6,0.0,2.0,0.4,0.4,0.0
904.2,0.0,0.4,-0.2,0.0,1.4,0.4,0.4,0.0
1015.0,0.0,0.4,-0.8,0.0,2.6,0.2,0.0,1.0
986.2,0.2,0.4,-0.4,0.0,3.4,0.0,0.0,0.0
956.4,0.2,0.0,-0.6,0.0,3.4,0.0,0.0,1.0
922.8,0.2,0.2,-0.6,0.0,3.0,0.0,0.0,0.0
910.8,0.2,0.2,-0.6,0.0,3.2,0.0,0.0,0.0
822.6,0.2,0.2,-0.2,0.0,2.6,0.0,0.4,2.0
835.6,0.4,0.2,-0.2,0.0,2.0,0.0,2.2,1.0
855.4,0.6,0.2,0.6,0.0,2.0,0.0,2.6,0.0
874.4,0.6,0.0,0.8,0.0,2.0,0.0,2.6,1.0
900.0,0.6,0.2,1.0,0.0,2.4,0.2,2.6,1.0
893.6,0.8,0.2,1.2,0.0,2.2,0.4,2.2,0.0
916.6,0.4,0.2,0.8,0.0,1.8,0.4,0.4,0.0
930.8,0.2,0.2,0.2,0.0,2.0,0.4,0.0,0.0
973.8,0.2,0.2,-0.2,0.0,2.4,0.4,0.0,1.0
1021.8,0.2,0.2,-0.2,0.0,2.0,0.4,0.0,2.0
1071.8,0.2,0.4,0.0,0.0,2.2,0.4,0.0,1.0
1059.6,0.2,0.6,0.6,0.0,2.4,0.4,0.4,1.0
1112.4,0.2,0.8,1.0,0.0,2.4,0.4,0.4,0.0
1120.2,0.2,0.8,1.2,0.0,2.4,0.4,0.4,4.0
1073.4,0.6,1.0,2.0,0.0,3.2,0.2,0.4,2.0
1061.8,0.6,1.0,2.0,0.0,3.2,0.0,0.8,1.0
1124.0,0.6,1.0,1.8,0.0,3.4,0.0,0.8,2.0
1069.2,0.8,1.0,1.8,0.0,3.8,0.0,0.8,1.0
1043.8,0.8,1.2,2.2,0.0,4.0,0.0,0.8,0.0
1112.0,0.4,0.8,1.2,0.0,3.6,0.2,0.8,0.0
1118.0,0.2,0.6,0.8,0.0,3.6,0.4,0.4,0.0
1084.6,0.2,0.4,0.6,0.0,4.0,0.8,0.0,1.0
1090.6,0.2,0.2,0.6,0.0,4.0,0.8,0.0,1.0
1056.0,0.2,0.2,0.2,0.0,3.6,1.0,0.0,1.0
995.2,0.4,0.2,0.2,0.0,3.8,1.0,0.0,2.0
979.0,0.6,0.4,0.6,0.0,4.0,0.8,0.0,1.0
967.4,0.8,0.4,0.8,0.0,4.2,0.6,0.0,0.0
983.6,0.6,0.4,0.6,0.0,4.4,0.8,0.0,0.0
984.0,0.6,0.2,0.6,0.0,4.6,0.8,0.0,1.0
985.0,0.6,0.2,0.6,0.0,4.6,0.6,0.0,1.0
1008.6,0.4,0.2,0.0,0.0,4.4,0.8,0.0,0.0
1037.4,0.2,0.2,-0.4,0.0,4.0,0.6,0.0,0.0
1001.4,0.2,0.2,-0.4,0.0,3.0,0.4,0.0,0.0
995.2,0.2,0.2,-0.4,0.0,2.8,0.2,0.0,1.0
984.2,0.0,0.4,-0.2,0.0,3.2,0.2,0.0,0.0
978.8,0.0,0.2,0.0,0.0,2.6,0.0,0.0,0.0
889.2,0.0,0.2,0.2,0.0,2.8,0.0,0.0,0.0
891.6,0.0,0.2,-0.2,0.0,2.8,0.2,0.0,1.0
882.2,0.0,0.4,0.0,0.0,2.8,0.2,0.0,2.0
870.4,0.4,0.2,0.0,0.0,2.2,0.2,0.0,0.0
832.2,0.4,0.2,0.0,0.0,2.4,0.2,0.0,2.0
844.0,0.4,0.6,0.4,0.0,1.6,0.2,0.0,1.0
858.8,0.4,0.8,0.6,0.0,2.2,0.0,0.0,1.0
905.2,0.4,0.8,0.6,0.0,2.4,0.0,0.0,0.0
911.0,0.0,0.8,0.4,0.0,2.2,0.2,0.0,0.0
957.6,0.0,0.8,0.2,0.0,2.2,0.2,0.0,1.0
1004.6,0.2,0.4,0.0,0.0,3.0,0.4,0.0,0.0
1000.6,0.2,0.2,0.0,0.0,2.4,0.4,0.4,1.0
1004.8,0.2,0.2,-0.2,0.0,2.2,0.4,0.4,0.0
1024.2,0.2,0.2,-0.2,0.0,2.0,0.4,0.4,2.0
957.4,0.2,0.6,0.4,0.0,2.4,0.6,0.4,2.0
920.0,0.2,0.8,0.8,0.0,2.2,0.4,0.4,0.0
888.4,0.2,0.8,1.0,0.0,2.6,0.6,0.0,1.0
855.2,0.4,0.6,1.0,0.0,2.8,0.6,0.0,1.0
822.2,0.4,0.8,1.0,0.0,3.4,0.6,0.0,0.0
883.6,0.4,0.4,0.4,0.0,2.8,0.4,0.0,1.0
913.8,0.2,0.4,0.0,0.0,2.8,0.8,0.8,1.0
968.8,0.2,0.6,-0.4,0.0,3.2,0.8,0.8,1.0
978.4,0.2,0.6,-0.2,0.0,3.6,1.2,0.8,2.0
954.2,0.4,0.6,0.2,0.0,3.4,1.0,1.2,0.0
921.8,0.4,0.6,0.4,0.0,3.8,1.0,1.2,0.0
839.6,0.4,0.4,-0.2,0.0,3.6,0.6,0.4,1.0
778.2,0.6,0.2,0.4,0.0,3.0,0.4,0.4,2.0
761.0,0.4,0.6,0.6,0.0,2.4,0.0,0.4,2.0
804.4,0.4,0.6,0.0,0.0,2.8,0.0,0.0,0.0
1118.2,0.0,1.4,-0.6,0.0,2.4,0.4,0.0,2.0
1061.8,0.2,1.6,0.0,0.0,2.2,0.2,0.4,1.0
1075.6,0.2,1.2,-0.2,0.0,2.2,0.4,0.4,1.0
1067.6,0.2,1.2,0.0,0.0,1.6,0.4,0.4,1.0
1116.2,0.2,1.0,0.2,0.0,2.0,0.4,1.2,0.0
1069.4,0.2,0.8,0.4,0.0,2.6,0.6,1.2,0.0
1059.8,0.0,0.6,0.4,0.0,2.6,0.6,0.8,1.0
1037.0,0.0,0.6,0.4,0.0,2.2,0.4,1.2,1.0
1023.6,0.2,0.4,0.0,0.0,2.4,0.4,1.2,2.0
997.0,0.4,0.4,-0.2,0.0,2.4,0.6,0.8,1.0
963.4,0.6,0.4,-0.2,0.0,2.0,0.2,1.2,0.0
967.8,0.6,0.4,-0.4,0.0,1.8,0.2,1.2,2.0
982.8,1.0,0.2,-0.2,0.2,2.6,0.4,1.2,1.0
979.2,0.8,0.4,0.2,0.2,3.2,0.6,1.2,0.0
1022.4,0.6,0.2,0.2,0.2,3.2,0.6,0.8,0.0
1045.0,0.4,0.2,0.4,0.2,3.6,0.6,0.8,1.0
1041.6,0.4,0.4,0.8,0.2,3.2,0.6,0.8,2.0
1017.6,0.0,0.8,1.0,0.0,3.2,0.4,0.8,2.0
1010.8,0.0,1.0,0.6,0.0,2.8,0.2,0.8,0.0
960.8,0.0,1.0,0.6,0.0,2.2,0.2,2.8,1.0
988.2,0.0,1.2,0.0,0.0,2.2,1.0,2.4,1.0
1031.4,0.0,1.2,-0.2,0.0,2.2,1.2,2.4,2.0
1058.8,0.0,1.2,-0.2,0.0,2.2,1.2,2.0,0.0
1080.8,0.0,0.8,0.0,0.0,2.0,1.6,2.4,0.0
1080.6,0.0,0.8,0.2,0.0,2.2,1.6,0.4,1.0
1006.2,0.2,0.6,0.6,0.0,2.2,0.8,0.4,0.0
1018.4,0.2,0.4,0.4,0.0,2.6,0.8,0.4,1.0
1019.8,0.4,0.0,0.2,0.2,2.2,1.0,1.2,0.0
1002.2,0.4,0.0,-0.2,0.2,3.2,0.8,0.8,0.0
